NEW_ACCOUNT,NEW_LICNO,OLD_ACCOUNT,OLD_LICNO,LICENSEE,SERVICE,TRANSMIT_FREQ,RECEIVE_FREQ,TRANSMIT_LOWER,TRANSMIT_UPPER,TRANSMIT_BW,LOCATION,PROV,LATITUDE,LONGITUDE,SITE_ELEV,STUCT_HT,TX_MFR,TX_MODEL,TX_PWR,TX_PWR_TYPE,BW_EMISSION,TX_ANT_MFR,TX_ANT_MODEL,TX_ANT_HT,TX_ANT_AZIM,TX_ANT_ELEV_ANGLE,TX_ANT_GAIN,TX_ANT_DIRECTIONAL,TX_LINE_LOSS,ZONE_ENHANCER,LAST_MOD_DATE,LAST_UPLOAD_DATE
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Winnipeg - MacGillivray/Loudou,MB,49.805,-97.2422,1,46.3,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,46.3,86,4,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Winnipeg - MacGillivray/Loudou,MB,49.805,-97.2422,1,46.3,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,46.3,217,3,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Winnipeg - Springfield Rd/Mols,MB,49.9294,-97.0447,1,37,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,37,140,2,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Winnipeg - Springfield Rd/Mols,MB,49.9294,-97.0447,1,37,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,37,260,5,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Headingley - Roblin Blvd/Perim,MB,49.8614,-97.3281,1,45,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,45,190,4,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Headingley - Roblin Blvd/Perim,MB,49.8614,-97.3281,1,45,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,45,350,4,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Winnipeg - Pembina/Dalhousie -,MB,49.7867,-97.1564,1,24,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,24,72,3,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Winnipeg - Pembina/Dalhousie -,MB,49.7867,-97.1564,1,24,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,24,229,0,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Winnipeg - Pembina/Dalhousie -,MB,49.7867,-97.1564,1,24,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,17.1,338,3,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Winnipeg - MacGillivray/Loudou,MB,49.805,-97.2422,1,46.3,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,46.3,338,4,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Winnipeg - Chancellor Matheson,MB,49.8061,-97.145,1,30,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,HPA-33R-BWW-H6,30,120,3,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Winnipeg - Chancellor Matheson,MB,49.8061,-97.145,1,30,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,HPA-33R-BWW-H6,30,230,3,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Winnipeg - Chancellor Matheson,MB,49.8061,-97.145,1,30,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,HPA-33R-BWW-H6,30,315,2,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Winnipeg - Chancellor Matheson,MB,49.8061,-97.145,1,30,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,,30,55,,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Winnipeg - Waterfront Dr/Forks,MB,49.8881,-97.1294,1,20,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,HPA-65R-BUU-H6,20,20,3,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Winnipeg - Waterfront Dr/Forks,MB,49.8881,-97.1294,1,20,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,HPA-65R-BUU-H6,20,140,5,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Winnipeg - Portage/Westwood -,MB,49.8789,-97.2931,1,38.2,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,38.2,76,6,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Winnipeg - Portage/Westwood -,MB,49.8789,-97.2931,1,38.2,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,38.2,215,2,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Winnipeg - St Annes Rd/Southgl,MB,49.8214,-97.0806,1,28.9,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,26.8,40,2,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Winnipeg - St Annes Rd/Southgl,MB,49.8214,-97.0806,1,28.9,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,26.8,150,2,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Winnipeg - St Annes Rd/Southgl,MB,49.8214,-97.0806,1,28.9,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,26.8,270,2,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Hanover - Keating Rd/Park Rd -,MB,49.5389,-96.7139,1,65,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742215,65,30,3,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Hanover - Keating Rd/Park Rd -,MB,49.5389,-96.7139,1,65,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742215,65,140,2,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Winnipeg - Waterfront Dr/Forks,MB,49.8881,-97.1294,1,20,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,HPA-65R-BUU-H6,20,240,3,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Winnipeg - Seven Oaks - 2300 M,MB,49.9553,-97.1492,1,26,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,26,120,1,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Winnipeg - Seven Oaks - 2300 M,MB,49.9553,-97.1492,1,26,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,26,270,1,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Winnipeg - Portage/Kenaston -,MB,49.8778,-97.2044,1,52,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,5NPX1006F,50.2,0,,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Winnipeg - Notre Dame/Arlingto,MB,49.9036,-97.1686,1,36,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,HPA-33R-BWW-H6,36,115,5,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Winnipeg - Notre Dame/Arlingto,MB,49.9036,-97.1686,1,36,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,HPA-65R-BUU-H6,36,287,5,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Winnipeg - Notre Dame/Arlingto,MB,49.9036,-97.1686,1,36,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,HPA-33R-BWW-H6,36,175,5,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Headingley - Roblin Blvd/Perim,MB,49.8614,-97.3281,1,45,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,ADFD1820-33B-A2M,45,90,2,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Hillside Beach - Hwy 11/Hwy 59,MB,50.6514,-96.5658,1,70,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742215,70,120,2,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Hillside Beach - Hwy 11/Hwy 59,MB,50.6514,-96.5658,1,70,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742215,70,240,2,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Hillside Beach - Hwy 11/Hwy 59,MB,50.6514,-96.5658,1,70,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742215,70,340,2,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Winnipeg - Century St/Wellingt,MB,49.9019,-97.2033,1,21.7,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,HPA-65R-BUU-H6,21.7,40,3,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Winnipeg - Century St/Wellingt,MB,49.9019,-97.2033,1,21.7,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,HPA-65R-BUU-H6,21.7,150,3,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Winnipeg - Seven Oaks - 2300 M,MB,49.9553,-97.1492,1,26,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,26,20,3,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Winnipeg - Powers - 145 Powers,MB,49.9156,-97.1433,1,39,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,BSA-W65-20R210-02,39,355,3,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Winnipeg - Lagimodiere Blvd/Fe,MB,49.8594,-97.0464,1,40,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,40,80,4,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Winnipeg - Lagimodiere Blvd/Fe,MB,49.8594,-97.0464,1,40,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,40,210,3,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Winnipeg - Lagimodiere Blvd/Fe,MB,49.8594,-97.0464,1,40,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,40,310,4,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Headingley - Portage ave/Dodds,MB,49.8803,-97.4317,1,70,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742218,70,290,3,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Winnipeg - Marryland/Wellingto,MB,49.8861,-97.1553,1,39,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,HPA-33R-BWW-H6,39,50,10,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Victoria Beach - Hwy 504/Aurth,MB,50.7039,-96.5372,1,55,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742215,55,10,2,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Victoria Beach - Hwy 504/Aurth,MB,50.7039,-96.5372,1,55,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742215,55,170,2,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Victoria Beach - Hwy 504/Aurth,MB,50.7039,-96.5372,1,55,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742215,55,270,2,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Winnipeg - Century St/Wellingt,MB,49.9019,-97.2033,1,21.7,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,HPA-65R-BUU-H6,21.7,270,3,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Winnipeg - Marryland/Wellingto,MB,49.8861,-97.1553,1,39,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,HPA-33R-BWW-H6,37.2,185,6,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Winnipeg - Marryland/Wellingto,MB,49.8861,-97.1553,1,39,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,HPA-33R-BWW-H6,39,306,9,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Grand Beach - Hwy 12/Orvis St,MB,50.5436,-96.6228,1,50,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742215,50,60,2,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Winnipeg-York Ave/Edmonton St,MB,49.8889,-97.1447,1,4,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,INBuilding_DAS,4,0,0,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Winnipeg-York Ave/Edmonton St,MB,49.8889,-97.1447,1,4,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,INBuilding_DAS,4,0,0,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Winnipeg-York Ave/Edmonton St,MB,49.8889,-97.1447,1,4,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,INBuilding_DAS,4,0,0,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Winnipeg-York Ave/Edmonton St,MB,49.8889,-97.1447,1,4,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,INBuilding_DAS,4,0,0,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Gull Lake - Hwy 59/Hwy 304 - P,MB,50.3994,-96.535,1,70,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742218,70,355,0,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Gull Lake - Hwy 59/Hwy 304 - P,MB,50.3994,-96.535,1,70,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742218,70,280,0,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Winnipeg - Dafoe Rd/Gillson St,MB,49.8081,-97.1342,1,20,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,HPA-33R-BWW-H6,20,315,4,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Hanover - Provincial Rd 311/Rd,MB,49.6078,-96.7992,1,70,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742215,70,70,3,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Winnipeg - Archibald St/ Eliza,MB,49.8786,-97.0961,1,40,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,ADFD1820-33B-A2M,40,110,7,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Winnipeg - Archibald St/ Eliza,MB,49.8786,-97.0961,1,40,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,40,230,4,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Belair - Belair Rd/Lakeshore R,MB,50.6056,-96.5781,1,75,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742215,75,70,3,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,North Norfolk - Hwy 1/Rd 352 -,MB,49.8994,-99.0733,1,70,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742218,70,0,3,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,North Norfolk - Hwy 1/Rd 352 -,MB,49.8994,-99.0733,1,70,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742218,70,70,3,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Winnipeg - Archibald St/Nairn,MB,49.9025,-97.1042,1,30,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,HBXX-6517DS-A2M,30,200,5,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Winnipeg - Archibald St/Nairn,MB,49.9025,-97.1042,1,30,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,HBXX-6517DS-A2M,30,320,3,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Winnipeg - Archibald St/ Eliza,MB,49.8786,-97.0961,1,40,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,40,340,6,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Stony Mountain - Rd 321/Hwy 7,MB,50.0769,-97.2397,1,70,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742215,70,50,3,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Stony Mountain - Rd 321/Hwy 7,MB,50.0769,-97.2397,1,70,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742215,70,170,3,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Selkirk - Annie St/Manitoba Av,MB,50.1458,-96.8944,1,60,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742215,60,50,3,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Selkirk - Annie St/Manitoba Av,MB,50.1458,-96.8944,1,60,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742215,60,170,3,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Hanover - Provincial Rd 311/Rd,MB,49.6078,-96.7992,1,70,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742215,70,290,3,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Winnipeg - Hwy 6 /Perimiter Hw,MB,49.9947,-97.3186,1,70,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,70,50,3,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Winnipeg - Hwy 6 /Perimiter Hw,MB,49.9947,-97.3186,1,70,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,70,170,3,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Winnipeg - Archibald St/Nairn,MB,49.9025,-97.1042,1,30,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,HBXX-6517DS-A2M,30,65,4,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Beaconia - Hwy 59/Hwy 500 - Pa,MB,50.46,-96.5347,1,70,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742215,70,90,2,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Gull Lake - Hwy 59/Hwy 304 - P,MB,50.3994,-96.535,1,70,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742218,70,220,0,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Beaconia - Hwy 59/Hwy 500 - Pa,MB,50.46,-96.5347,1,70,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742215,70,190,2,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Beaconia - Hwy 59/Hwy 500 - Pa,MB,50.46,-96.5347,1,70,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742215,70,355,2,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Beaconia - Hwy 59/Hwy 500 - Pa,MB,50.46,-96.5347,1,70,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742215,70,270,2,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Winnipeg - Hargrave St/Portage,MB,49.8925,-97.1444,1,27,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,BSA-M65-19R010-02,27,102,9,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Winnipeg - Niakwa/Seagrim - 13,MB,49.8561,-97.0983,1,51,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,51,50,3,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Grand Beach - Hwy 12/Orvis St,MB,50.5436,-96.6228,1,50,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742215,50,160,2,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Grand Beach - Hwy 12/Orvis St,MB,50.5436,-96.6228,1,50,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742218,50,330,2,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Landmark - Hwy 206/Hwy 210 - P,MB,49.6717,-96.8656,1,70,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742215,70,70,3,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Landmark - Hwy 206/Hwy 210 - P,MB,49.6717,-96.8656,1,70,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742215,70,190,3,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Winnipeg - Hwy 6 /Perimiter Hw,MB,49.9947,-97.3186,1,70,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742236,70,290,3,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Hanover - Provincial Rd 311/Rd,MB,49.6078,-96.7992,1,70,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742215,70,180,3,1,N,1,N,10-JAN-16,02-FEB-16
007091902581,010284363-001,91902581,5113376,TELUS Communications Company,PCS,1882.5,1962.5,1880,1885,5,Libau - Hwy 59/Hwy 317 - Part,MB,50.2825,-96.7014,1,70,ZZ,HUAWEI,20,I,5K00HSPA,ZZ,742218,70,300,3,1,N,1,N,10-JAN-16,02-FEB-16
